Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [449] __gnu_cxx::__normal_iterator<char const**, std::vector<char const*, std::allocator<char const*> > >::base() const [643] std::_Vector_base<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > >::_Vector_impl_data::_Vector_impl_data() [969] std::__detail::_Hash_node<std::pair<char const* const, double>, false>* std::__addressof<std::__detail::_Hash_node<std::pair<char const* const, double>, false> >(std::__detail::_Hash_node<std::pair<char const* const, double>, false>&)
 [399] __gnu_cxx::__normal_iterator<char const**, std::vector<char const*, std::allocator<char const*> > >::operator*() const [468] std::_Vector_base<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > >::_M_get_Tp_allocator() [521] std::__detail::_Hash_node_base** std::__addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&)
 [400] __gnu_cxx::__normal_iterator<char const**, std::vector<char const*, std::allocator<char const*> > >::operator-(long) const [745] std::_Vector_base<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > >::_Vector_base(std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > const&) [1242] std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> >*>, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >* std::__addressof<std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> >*>, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> > >(std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> >*>, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >&)
 [453] __gnu_cxx::__normal_iterator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >*, std::vector<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >, std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > > > >::base() const [746] std::_Vector_base<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > >::~_Vector_base() [1243] std::_Hashtable<char const*, std::pair<char const* const, double*>, std::allocator<std::pair<char const* const, double*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >* std::__addressof<std::_Hashtable<char const*, std::pair<char const* const, double*>, std::allocator<std::pair<char const* const, double*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> > >(std::_Hashtable<char const*, std::pair<char const* const, double*>, std::allocator<std::pair<char const* const, double*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >&)
 [367] __gnu_cxx::__normal_iterator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >*, std::vector<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >, std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > > > >::operator*() const [1126] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [154] std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >* std::__addressof<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > >(std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >&)
 [368] __gnu_cxx::__normal_iterator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >*, std::vector<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >, std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > > > >::operator-(long) const [1127] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::_Vector_base<double, std::allocator<double> >::_Vector_impl&&) [155] std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >* std::__addressof<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > >(std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >&)
 [454] __gnu_cxx::__normal_iterator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >*, std::vector<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > > >::base() const [1128] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [757] char const* const& std::__get_helper<0ul, char const* const&>(std::_Tuple_impl<0ul, char const* const&>&)
 [369] __gnu_cxx::__normal_iterator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >*, std::vector<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > > >::operator*() const [871] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [580] unsigned long const* std::__miter_base<unsigned long const*>(unsigned long const*)
 [370] __gnu_cxx::__normal_iterator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >*, std::vector<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > > >::operator-(long) const [872] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [581] unsigned long const* std::__niter_base<unsigned long const*>(unsigned long const*)
 [440] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::base() const [1129] std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [622] controller::ArrChange* std::__niter_base<controller::ArrChange*>(controller::ArrChange*)
 [230] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator*() const [1130] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [522] controller::VarChange* std::__niter_base<controller::VarChange*>(controller::VarChange*)
 [231] __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator-(long) const [1131] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data&&) [523] lilc::DeepCode* std::__niter_base<lilc::DeepCode*>(lilc::DeepCode*)
 [296] std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Identity, StringEq, StringHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_node(unsigned long, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long) const [747] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [443] char const** std::__niter_base<char const**>(char const**)
 [396] std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Identity, StringEq, StringHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(std::__detail::_Hash_node_value<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, false> const&) const [1132] std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [445] std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >* std::__niter_base<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >*>(std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >*)
 [285] std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Identity, StringEq, StringHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(unsigned long) const [1133] std::_Vector_base<double, std::allocator<double> >::_Vector_base(std::_Vector_base<double, std::allocator<double> >&&) [446] std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >* std::__niter_base<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >*>(std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >*)
 [297] std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Identity, StringEq, StringHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_before_node(unsigned long, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long) const [873] std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [392] unsigned long* std::__niter_base<unsigned long*>(unsigned long*)
 [625] std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Identity, StringEq, StringHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const [472] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_allocate(unsigned long) [699] unsigned long* std::__niter_wrap<unsigned long*>(unsigned long* const&, unsigned long*)
 [626] std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Identity, StringEq, StringHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_begin() const [617] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::_Vector_impl(std::allocator<unsigned long> const&) [970] controller::ArrChange* std::__relocate_a<controller::ArrChange*, controller::ArrChange*, std::allocator<controller::ArrChange> >(controller::ArrChange*, controller::ArrChange*, controller::ArrChange*, std::allocator<controller::ArrChange>&)
 [298] std::_Hashtable<char const*, char const*, std::allocator<char const*>, std::__detail::_Identity, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_node(unsigned long, char const* const&, unsigned long) const [618] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [700] controller::VarChange* std::__relocate_a<controller::VarChange*, controller::VarChange*, std::allocator<controller::VarChange> >(controller::VarChange*, controller::VarChange*, controller::VarChange*, std::allocator<controller::VarChange>&)
 [395] std::_Hashtable<char const*, char const*, std::allocator<char const*>, std::__detail::_Identity, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(std::__detail::_Hash_node_value<char const*, false> const&) const [469] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [701] lilc::DeepCode* std::__relocate_a<lilc::DeepCode*, lilc::DeepCode*, std::allocator<lilc::DeepCode> >(lilc::DeepCode*, lilc::DeepCode*, lilc::DeepCode*, std::allocator<lilc::DeepCode>&)
 [286] std::_Hashtable<char const*, char const*, std::allocator<char const*>, std::__detail::_Identity, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(unsigned long) const [515] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl_data const&) [491] char const** std::__relocate_a<char const**, char const**, std::allocator<char const*> >(char const**, char const**, char const**, std::allocator<char const*>&)
 [299] std::_Hashtable<char const*, char const*, std::allocator<char const*>, std::__detail::_Identity, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_before_node(unsigned long, char const* const&, unsigned long) const [679] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl_data&) [506] std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >* std::__relocate_a<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >*, std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >*, std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > > >(std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >*, std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >*, std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > >*, std::allocator<std::unordered_map<char const*, std::vector<double, std::allocator<double> >, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> > > > > >&)
 [627] std::_Hashtable<char const*, char const*, std::allocator<char const*>, std::__detail::_Identity, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const [533] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl_data::_Vector_impl_data() [507] std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >* std::__relocate_a<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >*, std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >*, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > > >(std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >*, std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >*, std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > >*, std::allocator<std::unordered_map<char const*, double, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double> > > >&)
 [628] std::_Hashtable<char const*, char const*, std::allocator<char const*>, std::__detail::_Identity, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_begin() const [444] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [458] unsigned long* std::__relocate_a<unsigned long*, unsigned long*, std::allocator<unsigned long> >(unsigned long*, unsigned long*, unsigned long*, std::allocator<unsigned long>&)
  [96] std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> >*>, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_node(unsigned long, char const* const&, unsigned long) const [619] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base(std::allocator<unsigned long> const&) [331] std::__detail::_Hash_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, false>* std::__to_address<std::__detail::_Hash_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, false> >(std::__detail::_Hash_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, false>*)
  [93] std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> >*>, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(unsigned long) const [620] std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [432] std::__detail::_Hash_node<char const*, false>* std::__to_address<std::__detail::_Hash_node<char const*, false> >(std::__detail::_Hash_node<char const*, false>*)
  [97] std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> >*>, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, char const* const&, unsigned long) const [144] std::unordered_map<char const*, std::vector<double, std::allocator<double> >*, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> > >::end() [1244] std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> >*>, false>* std::__to_address<std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> >*>, false> >(std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> >*>, false>*)
 [629] std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> >*>, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const [145] std::unordered_map<char const*, std::vector<double, std::allocator<double> >*, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> > >::find(char const* const&) [971] std::__detail::_Hash_node<std::pair<char const* const, double*>, false>* std::__to_address<std::__detail::_Hash_node<std::pair<char const* const, double*>, false> >(std::__detail::_Hash_node<std::pair<char const* const, double*>, false>*)
 [1046] std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> >*>, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket() const [874] std::unordered_map<char const*, std::vector<double, std::allocator<double> >*, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> > >::unordered_map() [1245] std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false>* std::__to_address<std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false> >(std::__detail::_Hash_node<std::pair<char const* const, std::vector<double, std::allocator<double> > >, false>*)
 [124] std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> >*>, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::end() const [875] std::unordered_map<char const*, std::vector<double, std::allocator<double> >*, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> > >::~unordered_map() [972] std::__detail::_Hash_node<std::pair<char const* const, double>, false>* std::__to_address<std::__detail::_Hash_node<std::pair<char const* const, double>, false> >(std::__detail::_Hash_node<std::pair<char const* const, double>, false>*)
 [125] std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> >*>, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::find(char const* const&) const [1134] std::unordered_map<char const*, std::vector<double, std::allocator<double> >*, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> > >::operator=(std::unordered_map<char const*, std::vector<double, std::allocator<double> >*, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> > >&&) [524] std::__detail::_Hash_node_base** std::__to_address<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base**)
 [630] std::_Hashtable<char const*, std::pair<char const* const, std::vector<double, std::allocator<double> >*>, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const [1135] std::unordered_map<char const*, std::vector<double, std::allocator<double> >*, PtrHash, PtrEq, std::allocator<std::pair<char const* const, std::vector<double, std::allocator<double> >*> > >::operator[](char const* const&) [702] unsigned long* std::__copy_move_a<false, unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*)
  [69] std::_Hashtable<char const*, std::pair<char const* const, double*>, std::allocator<std::pair<char const* const, double*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_node(unsigned long, char const* const&, unsigned long) const [131] std::unordered_map<char const*, double*, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double*> > >::end() [703] unsigned long* std::__copy_move_a1<false, unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*)
 [1047] std::_Hashtable<char const*, std::pair<char const* const, double*>, std::allocator<std::pair<char const* const, double*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<char const* const, double*>, false> const&) const [132] std::unordered_map<char const*, double*, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double*> > >::find(char const* const&) [704] unsigned long* std::__copy_move_a2<false, unsigned long const*, unsigned long*>(unsigned long const*, unsigned long const*, unsigned long*)
  [63] std::_Hashtable<char const*, std::pair<char const* const, double*>, std::allocator<std::pair<char const* const, double*> >, std::__detail::_Select1st, PtrEq, PtrHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(unsigned long) const [876] std::unordered_map<char const*, double*, PtrHash, PtrEq, std::allocator<std::pair<char const* const, double*> > >::unordered_map() [973] std::enable_if<std::__is_bitwise_relocatable<controller::ArrChange, void>::value, controller::ArrChange*>::type std::__relocate_a_1<controller::ArrChange, controller::ArrChange>(controller::ArrChange*, controller::ArrChange*, controller::ArrChange*, std::allocator<controller::ArrChange>&)
